clientAddress,maxSessionTimeSeconds
117.220.99.3,0
182.56.107.199,0
101.215.21.103,0
117.253.223.247,0
122.163.240.67,0
115.245.6.17,0
122.177.28.151,0
223.176.58.244,0
117.202.128.16,0
117.228.116.213,0
202.191.151.234,0
106.78.71.50,0
115.248.235.60,0
182.66.14.24,0
8.37.227.254,0
122.176.180.221,0
112.110.10.113,0
117.253.204.81,0
117.211.34.130,0
14.96.84.42,0
119.82.71.200,0
49.203.217.5,0
101.220.8.76,0
223.176.191.30,0
49.14.252.106,0
101.212.65.90,0
14.140.232.170,0
117.192.213.32,0
122.163.158.47,0
122.171.77.59,0
49.204.111.75,0
117.220.83.15,0
93.213.127.137,0
103.240.99.207,0
136.185.30.187,0
122.178.252.95,0
59.184.254.139,0
14.97.83.249,0
124.123.229.37,0
117.206.19.27,0
202.164.131.186,0
202.63.107.2,0
182.66.62.81,0
23.236.124.176,0
180.215.53.38,0
101.59.205.153,0
117.203.124.67,0
123.239.35.211,0
106.77.217.58,0
117.199.186.113,0
117.247.232.46,0
122.171.125.120,0
49.207.78.246,0
117.253.226.94,0
106.218.241.34,0
117.201.208.162,0
106.78.169.216,0
223.227.20.182,0
122.164.168.86,0
219.91.153.168,0
1.38.20.74,0
175.101.67.103,0
115.242.236.150,0
122.175.11.202,0
27.49.41.156,0
1.187.188.254,0
115.115.119.19,0
106.206.130.77,0
117.195.102.202,0
117.203.118.207,0
106.67.149.196,0
122.177.74.222,0
124.155.218.75,0
106.51.235.23,0
124.253.0.207,0
106.200.147.252,0
106.215.179.30,0
113.161.72.3,0
116.75.96.199,0
117.215.173.245,0
123.136.200.236,0
223.176.30.253,0
106.76.99.158,0
59.176.61.6,0
120.57.227.58,0
117.208.65.46,0
168.235.200.12,0
122.161.179.236,0
49.200.116.93,0
64.31.35.165,0
117.195.146.139,0
223.238.17.208,0
180.215.153.98,0
106.219.35.14,0
107.167.102.203,0
101.61.121.84,0
117.229.59.127,0
117.213.243.112,0
122.175.31.197,0
106.220.160.23,0
182.56.239.253,0
122.170.16.138,0
59.178.62.37,0
113.193.194.30,0
117.194.22.144,0
183.83.11.151,0
168.235.198.205,0
27.97.176.132,0
103.252.166.166,0
180.215.71.3,0
115.117.46.133,0
117.195.190.209,0
106.78.11.45,0
116.203.228.167,0
1.186.37.46,0
120.59.106.223,0
122.168.62.88,0
122.168.181.121,0
119.82.66.37,0
213.104.61.222,0
49.14.203.122,0
223.176.139.21,0
103.249.6.145,0
106.77.120.63,0
124.125.240.34,0
180.151.193.146,0
107.167.108.204,0
117.217.158.209,0
115.245.29.83,0
117.253.220.231,0
117.253.238.197,0
183.83.48.147,0
117.213.199.40,0
106.77.185.211,0
122.167.31.62,0
123.237.124.145,0
70.39.185.241,0
111.125.228.113,0
117.255.241.121,0
120.62.230.230,0
103.18.72.228,0
106.194.6.203,0
117.205.199.42,0
49.206.244.175,0
117.253.215.202,0
223.183.31.240,0
54.196.176.179,0
118.102.177.210,0
14.98.24.192,0
180.151.224.97,0
14.140.244.97,0
115.250.81.47,0
106.219.60.222,0
117.255.253.253,0
59.161.189.122,0
70.39.186.3,0
117.255.234.196,0
115.250.98.104,0
117.205.125.129,0
59.99.218.222,0
122.180.163.147,0
116.202.179.50,0
117.245.80.146,0
43.224.156.33,0
117.196.255.24,0
101.0.38.222,0
122.170.167.219,0
183.82.210.175,0
8.37.227.136,0
117.253.102.81,0
111.93.246.138,0
123.201.209.62,0
59.99.132.63,0
1.39.14.19,0
117.255.240.18,0
122.160.166.119,0
122.177.35.124,0
117.220.116.111,0
61.8.208.52,0
101.212.65.185,0
125.99.106.138,0
49.14.89.211,0
120.62.23.188,0
1.23.108.96,0
122.162.36.86,0
106.220.143.169,0
183.83.126.197,0
106.66.243.33,0
103.39.131.57,0
116.74.6.118,0
130.76.32.51,0
182.64.38.15,0
122.163.52.148,0
84.215.236.29,0
117.241.217.115,0
114.143.91.223,0
123.201.175.98,0
182.73.219.118,0
103.21.52.76,0
115.245.238.191,0
122.160.96.90,0
106.78.240.190,0
223.176.58.135,0
117.223.9.159,0
171.50.81.169,0
103.232.238.131,0
66.249.90.41,0
1.39.62.72,0
223.196.185.212,0
27.59.241.159,0
183.83.64.95,0
117.253.101.183,0
182.68.11.146,0
49.14.98.38,0
101.212.71.6,0
8.37.227.32,0
101.212.72.53,0
117.216.22.128,0
122.164.233.160,0
117.255.251.117,0
23.236.125.209,0
54.152.154.215,0
101.56.187.22,0
103.224.146.155,0
117.227.33.43,0
106.221.148.99,0
14.96.118.111,0
43.252.27.221,0
59.91.225.227,0
59.96.92.211,0
124.253.154.57,0
14.97.235.178,0
113.19.195.27,0
122.167.23.139,0
183.82.38.212,0
203.192.228.107,0
70.39.185.194,0
59.88.88.222,0
120.63.76.150,0
123.201.175.102,0
117.203.184.16,0
117.199.39.126,0
101.60.176.162,0
106.205.71.244,0
59.181.97.171,0
60.243.212.187,0
106.78.21.67,0
223.176.131.127,0
223.29.195.246,0
106.79.53.49,0
115.245.148.169,0
117.208.220.34,0
122.163.137.134,0
136.185.147.169,0
117.206.103.175,0
122.172.43.229,0
117.238.65.41,0
117.194.255.152,0
27.97.18.132,0
59.96.232.190,0
125.23.162.218,0
223.176.184.48,0
112.196.170.24,0
117.253.223.42,0
106.76.97.63,0
124.123.122.177,0
14.97.152.11,0
103.2.134.249,0
116.202.252.3,0
117.253.235.17,0
218.248.31.226,0
122.162.75.166,0
182.65.196.140,0
183.83.73.244,0
117.200.32.180,0
58.68.11.100,0
106.219.34.43,0
112.79.38.161,0
106.218.217.204,0
136.185.171.11,0
54.174.129.201,0
117.214.124.189,0
117.212.2.133,0
49.200.118.170,0
103.24.111.219,0
183.83.84.58,0
115.99.236.126,0
49.204.85.54,0
122.181.181.197,0
119.160.119.243,0
123.255.251.34,0
59.97.63.18,0
122.178.113.76,0
101.60.253.255,0
123.236.236.14,0
115.245.182.222,0
70.39.187.155,0
122.168.161.2,0
27.63.218.84,0
121.245.121.127,0
106.220.1.93,0
116.68.79.52,0
54.251.24.198,0
117.222.43.209,0
183.82.108.101,0
180.215.18.132,0
43.225.18.188,0
180.151.12.162,0
49.15.82.132,0
164.100.6.88,0
101.59.215.134,0
180.76.15.157,0
14.142.3.153,0
49.128.166.25,0
117.214.75.13,0
1.38.22.177,0
141.0.11.205,0
60.243.30.73,0
49.207.213.249,0
59.180.144.24,0
117.248.49.14,0
106.76.176.164,0
101.222.174.109,0
43.241.25.56,0
14.99.66.252,0
223.225.237.89,0
128.185.122.121,0
182.237.156.142,0
117.215.47.170,0
106.77.200.119,0
223.196.20.222,0
117.220.94.151,0
168.235.196.187,0
106.196.60.143,0
122.166.9.133,0
49.156.73.183,0
120.61.176.7,0
183.83.96.221,0
1.187.215.51,0
180.179.141.1,0
27.97.124.191,0
117.239.49.67,0
223.176.4.57,0
49.203.103.246,0
110.227.135.117,0
123.63.130.114,0
101.57.8.105,0
163.47.15.197,0
120.59.102.230,0
49.206.247.204,0
101.62.135.51,0
188.138.57.94,0
202.179.71.174,0
202.191.239.82,0
223.176.147.113,0
117.219.30.96,0
122.183.97.92,0
101.221.135.113,0
159.153.217.10,0
182.66.23.174,0
106.51.110.36,0
117.231.70.64,0
117.217.193.130,0
117.255.245.140,0
116.202.36.37,0
122.167.74.10,0
103.237.156.108,0
120.60.0.184,0
203.194.97.179,0
106.207.163.185,0
117.245.35.173,0
182.69.107.120,0
106.51.233.11,0
115.242.184.76,0
59.91.237.148,0
49.201.129.93,0
106.206.133.36,0
116.203.190.255,0
122.175.153.141,0
117.196.3.24,0
27.60.185.65,0
49.249.81.136,0
202.191.153.182,0
49.204.66.17,0
49.202.114.68,0
202.159.219.140,0
223.182.210.106,0
150.107.253.114,0
101.60.136.88,0
122.167.226.144,0
101.212.67.248,0
136.185.140.161,0
182.66.50.191,0
223.176.39.107,0
1.186.233.89,0
112.196.138.200,0
27.97.248.41,0
106.79.124.178,0
101.212.71.72,0
103.44.172.55,0
106.76.60.254,0
184.151.37.27,0
117.200.95.59,0
12.68.231.140,0
122.174.218.78,0
59.88.60.145,0
106.66.199.149,0
106.220.4.142,0
43.242.118.54,0
106.220.213.124,0
117.252.90.122,0
180.179.87.100,0
117.192.17.148,0
123.201.116.155,0
117.223.199.153,0
106.76.253.162,0
122.163.94.82,0
117.200.11.159,0
59.184.248.188,0
1.39.12.211,0
168.235.198.200,0
112.110.5.122,0
223.176.19.133,0
112.79.38.226,0
113.193.37.37,0
115.160.247.19,0
182.70.171.246,0
117.214.116.239,0
101.212.71.166,0
101.60.217.178,0
183.83.75.7,0
103.3.205.16,0
122.167.222.126,0
49.248.11.178,0
117.210.105.20,0
180.215.197.49,0
103.26.59.126,0
122.172.32.196,0
14.97.22.249,0
117.195.128.68,0
106.215.174.224,0
103.226.27.35,0
119.74.178.189,0
113.193.254.91,0
122.175.168.120,0
223.176.191.50,0
59.161.67.208,0
43.243.36.2,0
59.178.35.97,0
103.36.127.138,0
106.192.188.192,0
124.123.151.150,0
59.91.115.15,0
101.222.253.121,0
106.208.122.86,0
116.203.75.232,0
27.6.136.239,0
1.39.60.146,0
122.167.206.120,0
70.39.186.82,0
117.222.163.243,0
117.212.19.251,0
117.194.8.33,0
117.250.73.180,0
1.23.90.23,0
59.98.243.103,0
183.87.108.193,0
92.97.149.210,0
117.215.229.238,0
95.131.110.104,0
183.82.221.0,0
180.151.113.49,0
1.187.238.222,0
49.202.50.202,0
223.225.236.2,0
163.47.12.83,0
101.222.233.27,0
106.196.151.120,0
122.169.207.230,0
60.243.224.28,0
117.253.211.224,0
117.228.120.163,0
122.163.154.123,0
122.162.89.0,0
182.69.60.44,0
115.250.56.129,0
119.226.13.170,0
66.249.65.123,0
117.214.4.26,0
164.100.128.5,0
121.245.159.238,0
117.254.82.231,0
27.97.216.247,0
1.39.45.188,0
59.91.234.133,0
173.172.159.172,0
37.228.107.11,0
101.221.130.12,0
117.205.117.228,0
1.39.80.70,0
173.252.112.118,0
61.3.101.62,0
103.252.25.88,0
182.74.162.146,0
103.231.217.10,0
117.253.245.220,0
5.120.26.34,0
49.139.201.64,0
115.73.18.25,0
117.253.244.136,0
14.97.173.178,0
182.66.6.16,0
182.59.221.99,0
106.221.140.0,0
117.253.243.244,0
115.244.198.137,0
117.201.107.0,0
202.134.181.61,0
120.57.202.196,0
120.60.72.144,0
117.255.253.179,0
111.91.34.209,0
117.253.214.196,0
123.63.218.178,0
182.73.228.142,0
49.204.105.146,0
61.2.136.7,0
106.51.134.169,0
210.211.176.65,0
117.203.212.142,0
104.206.220.124,0
106.67.186.232,0
125.63.70.135,0
101.0.50.52,0
1.39.12.23,0
103.38.39.71,0
106.220.138.145,0
106.219.11.183,0
59.178.178.65,0
168.235.194.40,0
61.16.190.181,0
103.18.170.23,0
106.67.174.113,0
1.39.14.44,0
122.169.64.131,0
103.42.90.6,0
117.222.236.240,0
14.195.23.153,0
202.134.185.111,0
103.5.114.93,0
113.193.145.114,0
122.167.123.175,0
182.66.57.113,0
49.213.38.206,0
65.255.37.158,0
167.220.236.5,0
49.200.95.8,0
116.203.190.231,0
117.213.106.146,0
117.253.245.40,0
59.97.207.145,0
111.125.138.40,0
115.114.6.130,0
117.226.82.123,0
122.175.18.183,0
59.94.109.148,0
106.206.138.151,0
115.117.226.163,0
117.230.176.35,0
112.79.38.92,0
115.114.77.93,0
43.225.194.154,0
113.19.194.141,0
106.78.8.152,0
117.239.214.98,0
24.12.142.180,0
59.98.114.194,0
182.64.161.51,0
220.225.97.109,0
49.207.228.114,0
17.113.35.87,0
117.194.30.83,0
223.228.61.174,0
46.236.26.102,0
1.187.167.241,0
117.245.65.168,0
117.255.253.59,0
106.218.102.132,0
117.199.29.179,0
1.39.11.246,0
1.39.60.33,0
103.253.104.35,0
1.187.45.31,0
182.68.180.147,0
106.51.233.203,0
27.97.216.11,0
106.194.30.133,0
115.252.209.160,0
117.252.231.31,0
101.56.28.124,0
123.136.191.21,0
14.194.22.243,0
27.62.254.97,0
115.249.245.193,0
116.202.32.131,0
117.195.150.187,0
54.241.198.78,0
203.194.110.134,0
117.208.185.189,0
106.220.171.136,0
27.7.213.9,0
125.63.75.3,0
182.68.216.230,0
101.222.238.70,0
101.62.212.161,0
103.252.24.117,0
23.100.119.197,0
180.151.235.191,0
14.97.214.159,0
27.5.132.16,0
101.59.66.222,0
59.90.253.242,0
61.8.208.122,0
106.221.133.70,0
116.202.85.64,0
117.212.82.164,0
117.219.170.252,0
49.207.181.96,0
183.82.0.81,0
49.205.41.175,0
122.162.11.192,0
103.240.194.231,0
101.2.110.91,0
168.235.200.179,0
124.125.251.106,0
1.186.168.63,0
182.68.166.79,0
106.215.147.21,0
59.183.178.97,0
103.240.160.167,0
117.244.24.204,0
128.185.19.249,0
49.14.154.185,0
122.163.129.19,0
49.15.220.17,0
106.219.46.1,0
183.87.178.24,0
223.176.61.75,0
49.205.193.192,0
103.5.190.178,0
113.193.132.131,0
171.60.64.164,0
27.48.200.157,0
121.245.113.255,0
45.63.105.112,0
122.173.224.107,0
1.39.10.105,0
136.185.250.32,0
104.206.220.120,0
106.79.155.188,0
117.201.92.239,0
106.79.51.254,0
1.187.246.224,0
122.252.230.34,0
27.97.177.40,0
115.250.36.86,0
118.102.244.218,0
122.169.142.91,0
117.197.242.124,0
117.199.13.72,0
203.171.222.5,0
182.66.1.85,0
117.228.94.226,0
122.169.233.192,0
106.221.150.140,0
101.212.71.102,0
223.176.180.154,0
106.67.169.254,0
117.241.120.108,0
45.112.3.70,0
14.99.10.95,0
117.200.88.35,0
49.204.14.182,0
115.244.226.178,0
59.180.146.141,0
106.220.161.230,0
59.88.193.92,0
106.215.177.30,0
111.221.114.212,0
106.220.34.249,0
31.53.163.120,0
59.93.177.37,0
49.204.110.2,0
119.82.81.16,0
1.39.11.27,0
182.56.96.236,0
223.176.166.86,0
106.221.135.5,0
199.190.46.75,0
182.64.21.119,0
223.227.184.37,0
49.32.0.201,0
27.97.178.126,0
117.206.87.170,0
117.207.230.241,0
122.170.157.59,0
59.99.88.20,0
1.22.69.124,0
103.20.66.181,0
66.249.90.85,0
1.39.62.217,0
103.251.19.37,0
202.164.133.39,0
115.250.31.207,0
120.57.24.104,0
49.136.184.186,0
115.245.137.44,0
122.166.124.171,0
183.83.86.145,0
115.245.178.217,0
117.200.99.224,0
117.217.167.36,0
182.71.90.146,0
182.65.13.231,0
116.202.36.28,0
106.76.83.110,0
117.239.247.98,0
14.140.203.28,0
115.245.242.100,0
59.177.188.52,0
49.204.61.10,0
131.183.19.160,0
128.185.177.7,0
183.82.219.162,0
117.247.88.29,0
49.201.244.81,0
94.249.192.44,0
116.58.202.96,0
117.244.25.200,0
111.118.241.46,0
1.38.17.122,0
103.37.201.41,0
1.39.14.91,0
117.204.11.77,0
49.248.180.133,0
116.14.139.91,0
27.106.112.161,0
59.177.2.146,0
116.203.72.22,0
123.136.218.154,0
106.78.193.178,0
223.176.4.146,0
106.77.196.32,0
115.117.242.224,0
117.245.64.128,0
49.248.235.46,0
122.171.102.183,0
106.210.62.138,0
106.215.131.168,0
122.172.224.140,0
14.98.208.234,0
117.253.233.200,0
223.225.245.99,0
117.193.226.243,0
106.76.130.22,0
120.59.57.177,0
182.74.18.58,0
180.215.199.131,0
59.96.228.101,0
117.198.158.255,0
103.8.164.59,0
115.185.154.95,0
59.89.150.213,0
106.216.148.209,0
112.110.247.250,0
117.253.157.229,0
24.250.10.20,0
115.243.186.62,0
1.39.96.61,0
103.248.85.243,0
106.76.204.45,0
121.245.145.28,0
1.38.21.34,0
117.240.109.20,0
117.254.202.190,0
182.66.16.217,0
8.37.227.19,0
101.59.194.184,0
106.203.127.80,0
219.91.191.12,0
183.87.120.203,0
49.248.176.156,0
103.12.119.78,0
103.228.146.172,0
117.194.238.34,0
117.214.160.181,0
223.176.139.30,0
117.239.147.55,0
115.254.15.37,0
107.167.113.56,0
182.69.28.182,0
59.88.247.201,0
106.67.10.111,0
117.203.59.153,0
116.203.75.221,0
113.193.120.78,0
117.213.200.137,0
182.69.83.8,0
183.87.234.1,0
20.139.83.50,0
106.208.16.138,0
103.240.170.174,0
14.194.190.32,0
117.210.161.133,0
14.97.240.115,0
219.64.200.166,0
223.255.245.72,0
112.110.29.85,0
115.245.34.118,0
182.68.14.19,0
182.68.217.250,0
101.58.150.107,0
14.139.60.113,0
117.244.24.17,0
117.255.230.45,0
167.160.166.118,0
103.228.193.86,0
117.253.106.65,0
101.212.72.122,0
223.176.152.35,0
103.24.86.190,0
120.59.106.176,0
123.176.42.178,0
59.180.136.29,0
103.227.99.190,0
115.250.73.171,0
182.66.44.53,0
180.151.174.99,0
117.218.170.229,0
180.215.72.181,0
115.96.192.177,0
168.235.198.22,0
49.202.65.105,0
14.96.129.30,0
27.48.228.61,0
106.197.122.248,0
117.248.49.152,0
117.253.206.227,0
117.220.4.27,0
117.253.243.111,0
115.160.249.182,0
59.88.82.38,0
49.156.70.41,0
106.51.242.238,0
122.168.141.133,0
59.91.145.221,0
101.59.210.5,0
223.176.57.196,0
117.201.152.100,0
106.192.177.122,0
163.53.86.133,0
37.228.105.82,0
203.187.239.148,0
117.214.45.195,0
112.198.99.239,0
101.221.135.109,0
106.208.8.197,0
103.249.39.81,0
103.248.173.140,0
117.205.184.48,0
59.94.42.188,0
117.246.183.199,0
59.90.127.187,0
120.59.170.1,0
183.82.177.83,0
183.83.240.56,0
117.198.221.215,0
163.47.14.142,0
122.168.113.244,0
14.96.180.145,0
223.225.198.7,0
219.91.233.18,0
103.24.175.53,0
1.187.10.76,0
180.215.114.248,0
1.39.34.207,0
117.205.48.191,0
37.106.221.225,0
117.254.108.232,0
171.50.176.228,0
122.169.213.197,0
8.37.228.48,0
183.83.38.160,0
198.58.103.114,0
49.200.72.184,0
106.76.26.97,0
115.254.14.241,0
115.187.53.88,0
103.51.139.164,0
117.198.97.167,0
117.216.169.135,0
106.76.185.174,0
223.176.9.127,0
122.175.67.237,0
49.206.151.174,0
117.221.206.52,0
122.180.87.23,0
49.14.136.3,0
115.250.94.58,0
124.253.130.109,0
101.63.163.175,0
115.113.127.130,0
106.219.12.29,0
117.253.233.30,0
8.37.225.32,0
122.169.58.126,0
122.161.144.4,0
101.222.243.254,0
117.239.21.102,0
27.255.204.8,0
117.248.97.66,0
111.93.96.70,0
117.213.105.108,0
8.37.225.10,0
101.212.70.136,0
101.221.136.17,0
117.239.186.59,0
122.179.140.126,0
106.78.60.180,0
49.205.27.37,0
117.254.43.110,0
122.169.33.98,0
122.181.181.225,0
106.79.210.52,0
203.117.117.133,0
115.250.99.154,0
120.89.72.130,0
182.68.65.187,0
117.214.27.222,0
1.186.232.55,0
104.223.117.203,0
1.22.203.30,0
61.3.8.106,0
117.248.222.7,0
168.235.196.164,0
106.51.131.143,0
122.172.59.127,0
49.206.237.87,0
101.222.240.209,0
103.16.178.17,0
183.82.205.21,0
223.176.137.21,0
14.98.155.123,0
8.37.225.189,0
14.98.108.61,0
122.169.49.84,0
1.187.219.78,0
117.248.152.4,0
43.224.129.87,0
117.206.191.84,0
27.59.7.54,0
106.51.133.53,0
106.77.73.49,0
112.79.38.33,0
122.15.43.52,0
125.19.50.146,0
120.56.133.186,0
60.254.34.92,0
59.99.204.110,0
182.65.83.228,0
49.14.143.92,0
59.94.154.163,0
103.26.216.168,0
117.195.26.197,0
223.179.237.148,0
27.0.62.63,0
43.252.33.250,0
117.233.108.133,0
124.125.195.77,0
106.77.176.163,0
1.22.131.72,0
117.212.163.124,0
106.194.18.41,0
115.245.176.177,0
123.201.222.238,0
117.211.175.168,0
43.231.240.68,0
101.222.183.197,0
103.41.199.100,0
59.178.164.78,0
101.63.157.155,0
117.248.1.38,0
180.215.75.133,0
115.250.86.62,0
27.97.12.17,0
59.99.233.181,0
70.39.185.125,0
103.50.82.128,0
106.51.240.118,0
122.168.43.49,0
117.215.93.132,0
107.167.112.143,0
103.21.126.77,0
112.196.27.26,0
183.82.104.18,0
163.47.13.94,0
188.138.1.229,0
101.212.66.25,0
106.216.149.206,0
182.69.185.162,0
223.225.193.62,0
115.240.218.169,0
122.166.246.53,0
117.253.242.248,0
117.217.84.131,0
1.39.63.74,0
218.248.46.108,0
61.246.252.34,0
115.187.56.9,0
49.249.92.113,0
122.178.152.226,0
122.177.48.123,0
117.194.23.101,0
106.79.221.18,0
112.79.37.30,0
115.249.207.78,0
101.62.246.107,0
1.38.20.16,0
117.253.161.111,0
59.99.220.50,0
101.216.242.230,0
117.229.53.2,0
129.221.21.137,0
203.76.178.182,0
27.5.67.141,0
106.215.187.134,0
115.245.207.36,0
103.240.195.203,0
1.22.6.78,0
117.196.204.48,0
59.178.178.111,0
8.37.224.90,0
106.51.141.73,0
163.47.12.107,0
117.253.208.183,0
210.7.64.178,0
101.62.218.73,0
117.222.192.98,0
27.124.41.10,0
101.2.56.206,0
106.76.247.204,0
117.253.226.124,0
192.8.240.195,0
223.176.2.232,0
122.252.251.189,0
1.39.33.90,0
128.185.111.206,0
150.129.109.121,0
122.177.144.64,0
1.39.63.25,0
117.225.160.163,0
115.187.57.139,0
115.242.175.255,0
116.74.80.19,0
27.59.9.180,0
49.203.246.177,0
117.249.253.184,0
120.57.140.235,0
117.216.233.108,0
219.91.188.3,0
117.207.54.222,0
106.79.112.152,0
113.210.4.214,0
115.113.155.125,0
120.63.150.37,0
180.215.15.153,0
182.59.188.165,0
59.88.99.32,0
114.143.169.244,0
106.203.137.47,0
106.51.140.107,0
203.192.204.141,0
114.143.218.150,0
43.230.172.3,0
103.39.251.11,0
49.202.197.57,0
112.196.42.147,0
120.59.181.175,0
49.202.41.68,0
106.76.26.220,0
27.107.60.35,0
70.39.185.223,0
117.225.238.83,0
1.187.191.232,0
114.31.251.118,0
59.145.163.146,0
23.236.125.35,0
106.77.213.182,0
223.235.116.55,0
118.102.251.244,0
61.3.193.176,0
14.195.181.22,0
124.253.24.194,0
117.192.47.22,0
111.119.216.22,0
1.38.18.140,0
106.206.136.19,0
106.76.164.34,0
120.60.151.108,0
106.220.29.71,0
182.75.63.206,0
101.212.67.25,0
103.227.98.195,0
117.210.118.94,0
106.78.74.79,0
101.212.65.102,0
106.78.181.71,0
150.129.28.199,0
116.68.79.212,0
116.203.68.241,0
117.196.225.171,0
223.176.158.175,0
27.62.159.124,0
103.248.31.159,0
106.206.135.68,0
49.202.196.193,0
49.203.158.39,0
150.107.180.74,0
117.207.205.235,0
182.73.221.210,0
117.214.67.176,0
106.220.161.208,0
117.215.93.77,0
182.71.96.172,0
117.241.2.35,0
49.202.40.37,0
8.37.225.202,0
202.53.95.179,0
60.254.110.86,0
123.201.83.4,0
27.97.174.214,0
49.14.153.199,0
27.106.18.10,0
101.59.216.69,0
49.206.171.184,0
103.21.59.172,0
49.207.145.54,0
136.185.139.158,0
43.242.119.190,0
115.250.29.168,0
49.14.21.161,0
107.167.103.165,0
118.102.220.18,0
49.14.55.80,0
104.129.192.65,0
112.196.74.242,0
14.141.132.194,0
152.52.243.125,0
106.51.242.44,0
168.235.198.148,0
49.15.49.59,0
168.235.200.230,0
49.206.172.160,0
1.39.60.85,0
210.212.20.240,0
115.243.190.84,0
122.177.253.210,0
120.62.206.117,0
101.221.134.59,0
117.197.207.118,0
219.91.163.7,0
101.59.214.79,0
117.200.135.7,0
120.58.171.45,0
120.60.192.124,0
159.137.244.10,0
49.249.140.169,0
14.140.84.210,0
103.18.171.177,0
115.250.113.208,0
210.212.83.108,0
182.58.193.208,0
117.253.241.132,0
123.63.182.85,0
125.17.115.86,0
115.241.119.82,0
117.199.134.25,0
106.215.130.252,0
182.65.48.254,0
70.39.185.166,0
106.51.241.177,0
117.198.152.65,0
61.0.156.41,0
182.69.175.151,0
203.117.117.191,0
1.39.80.50,0
122.178.254.83,0
180.215.213.77,0
103.251.209.251,0
45.65.11.170,0
115.245.225.125,0
115.184.9.174,0
168.235.200.229,0
45.64.226.117,0
52.1.252.176,0
59.90.137.121,0
106.221.216.223,0
66.220.156.117,0
117.221.79.242,0
183.82.243.15,0
101.222.160.43,0
103.50.83.117,0
115.98.40.5,0
210.89.37.1,0
59.161.78.65,0
115.246.167.23,0
103.251.59.102,0
49.248.200.117,0
182.74.38.46,0
59.97.164.62,0
117.204.203.41,0
110.224.63.111,0
27.124.53.105,0
122.172.210.55,0
120.58.203.180,0
168.235.198.57,0
122.174.133.175,0
122.167.238.1,0
115.115.75.154,0
116.202.190.170,0
122.179.140.239,0
122.177.186.166,0
115.111.107.50,0
49.14.255.136,0
106.77.50.159,0
223.176.180.63,0
182.64.9.90,0
27.5.133.40,0
223.237.225.31,0
117.198.9.49,0
117.200.131.22,0
14.96.168.135,0
117.253.215.192,0
117.203.232.235,0
14.98.24.136,0
122.161.243.137,0
182.73.147.76,0
106.78.78.117,0
103.251.48.141,0
1.23.167.140,0
117.239.198.248,0
122.167.216.28,0
194.135.152.235,0
1.187.170.86,0
115.250.47.134,0
175.100.149.65,0
106.79.188.153,0
123.201.144.128,0
175.39.7.41,0
106.51.235.164,0
27.97.208.195,0
106.77.159.112,0
59.89.29.179,0
1.39.15.15,0
117.254.169.214,0
106.66.56.8,0
14.96.136.43,0
101.59.129.34,0
117.213.65.215,0
27.48.198.112,0
182.74.54.180,0
117.228.133.173,0
223.227.225.175,0
182.66.1.181,0
106.215.136.242,0
122.163.201.168,0
223.179.17.104,0
101.221.134.98,0
122.166.167.107,0
164.100.176.93,0
106.79.94.116,0
113.193.116.254,0
14.97.26.122,0
117.213.69.224,0
123.63.73.114,0
27.107.241.18,0
103.246.65.115,0
117.193.218.53,0
123.201.188.189,0
14.194.127.142,0
117.204.57.49,0
122.169.98.162,0
182.75.75.234,0
49.249.161.212,0
144.36.235.111,0
106.66.145.237,0
117.228.30.133,0
117.216.23.143,0
153.2.246.30,0
198.58.102.155,0
59.178.201.157,0
120.59.33.79,0
1.39.33.220,0
23.236.125.175,0
27.63.180.80,0
117.253.233.81,0
124.123.196.115,0
115.110.71.94,0
117.255.255.149,0
14.139.69.84,0
27.62.42.247,0
142.245.193.10,0
202.52.53.226,0
182.58.51.95,0
61.1.74.21,0
113.193.62.164,0
117.224.95.27,0
49.202.233.55,0
117.198.27.36,0
121.244.185.198,0
120.63.87.115,0
148.9.66.132,0
14.98.139.196,0
117.228.98.175,0
106.76.56.252,0
183.87.25.114,0
1.22.15.245,0
182.73.35.6,0
223.176.173.255,0
49.138.186.86,0
112.79.36.35,0
117.254.104.94,0
122.162.72.29,0
106.76.131.135,0
168.235.194.14,0
220.227.59.80,0
122.173.241.22,0
175.100.147.215,0
106.51.235.94,0
117.205.84.21,0
66.220.158.119,0
106.79.92.84,0
117.216.44.146,0
1.23.110.89,0
117.218.103.140,0
152.52.250.169,0
116.75.81.169,0
112.79.39.10,0
117.215.18.255,0
101.221.134.135,0
182.19.61.237,0
43.242.229.90,0
115.187.42.77,0
122.177.174.25,0
27.34.249.43,0
106.67.122.165,0
114.143.0.81,0
114.143.208.146,0
101.212.70.3,0
120.56.202.122,0
117.214.174.147,0
117.208.155.5,0
106.51.98.229,0
59.177.200.138,0
27.97.203.64,0
122.176.6.127,0
61.3.12.163,0
117.199.71.85,0
106.67.146.218,0
106.212.115.115,0
106.51.233.10,0
123.63.71.17,0
106.79.161.66,0
117.222.144.13,0
27.62.107.14,0
117.214.195.254,0
27.107.20.251,0
130.211.117.162,0
123.252.215.6,0
117.214.62.216,0
180.215.122.227,0
106.76.188.233,0
107.167.109.21,0
117.192.216.157,0
183.87.30.104,0
52.2.31.201,0
14.97.57.87,0
117.208.26.167,0
49.249.97.28,0
59.178.49.196,0
116.202.187.252,0
117.197.113.105,0
202.83.48.125,0
115.250.96.173,0
171.60.186.162,0
210.212.156.113,0
112.79.38.17,0
106.221.130.234,0
